license_id,county,age,birth_date,violation_code,violation_year,violation_month,points
AJ843262,Bronx,29,1995-12-07,IMPROPER CELL PHONE USE,2025,11,5
EF816674,New York,62,1962-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
CT766523,Nassau,44,1980-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
UJ808087,Other,33,1991-12-07,SPEED IN ZONE 31-40,2025,11,8
CF185607,New York,50,1974-12-07,UNINSPECTED VEHICLE,2025,11,0
XJ859971,New York,37,1987-12-07,SPEED OVER 40,2025,11,11
KY561698,Monroe,28,1996-12-06,TINTED WINDOW,2025,11,0
AR712096,Kings,30,1994-12-07,DRIVING LEFT OF CENTER,2025,11,3
BD361914,New York,43,1981-12-06,UNLICENSED OPERATOR,2025,11,0
QS648304,Queens,19,2005-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
IC814503,Kings,16,2008-12-06,SPEED IN ZONE 1-10,2025,11,3
CI691790,Nassau,61,1963-12-07,IMPROPER CELL PHONE USE,2025,11,5
CE045000,Queens,52,1972-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
US924592,Monroe,48,1976-12-06,CHILD SAFETY RESTRAINT,2025,11,3
XU232535,Westchester,53,1971-12-07,UNINSPECTED VEHICLE,2025,11,0
YU533567,Other,51,1973-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
DA220681,Monroe,38,1986-12-07,UNINSPECTED VEHICLE,2025,11,0
MO790975,Queens,29,1995-12-07,CHILD SAFETY RESTRAINT,2025,11,3
RC617451,Kings,57,1967-12-07,UNLICENSED OPERATOR,2025,11,0
TH715214,Bronx,17,2007-12-07,UNINSPECTED VEHICLE,2025,11,0
FW277477,Westchester,55,1969-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
GF642613,Other,26,1998-12-07,IMPROPER TURN,2025,11,2
IE186171,Nassau,31,1993-12-06,UNREGISTERED VEHICLE,2025,11,0
NI318946,Westchester,52,1972-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
ZG825226,Kings,26,1998-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
QV170563,Kings,25,1999-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
QT585353,Other,24,2000-12-06,IMPROPER CELL PHONE USE,2025,11,5
YY257457,Suffolk,49,1975-12-07,SPEED IN ZONE 31-40,2025,11,8
FE168081,Other,21,2003-12-07,TINTED WINDOW,2025,11,0
BX710810,Monroe,33,1991-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
OW083895,Other,53,1971-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
QP662207,Suffolk,42,1982-12-07,CHILD SAFETY RESTRAINT,2025,11,3
QR595370,New York,23,2001-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
OI248971,Kings,34,1990-12-07,NO SEAT BELT ADULT,2025,11,0
MX546059,Queens,25,1999-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
RI772574,Richmond,37,1987-12-07,SPEED IN ZONE 31-40,2025,11,8
LG897531,Queens,34,1990-12-07,DRIVING LEFT OF CENTER,2025,11,3
AT015655,Suffolk,46,1978-12-07,CHILD SAFETY RESTRAINT,2025,11,3
CK627728,Erie,16,2008-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
UI883574,Kings,24,2000-12-06,SPEED IN ZONE 31-40,2025,11,8
XD145729,Queens,37,1987-12-07,IMPROPER CELL PHONE USE,2025,11,5
IY987586,Other,32,1992-12-06,RECKLESS DRIVING,2025,11,5
LD869139,Suffolk,23,2001-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
GG713135,Kings,23,2001-12-06,UNINSPECTED VEHICLE,2025,11,0
NN591569,Other,40,1984-12-06,TINTED WINDOW,2025,11,0
GH226476,Other,23,2001-12-06,SPEED IN ZONE 31-40,2025,11,8
VM714045,Erie,44,1980-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
CC080981,Other,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
FM041909,Kings,24,2000-12-06,RECKLESS DRIVING,2025,11,5
FX293342,Queens,46,1978-12-07,UNREGISTERED VEHICLE,2025,11,0
DE441982,Other,64,1960-12-06,SPEED OVER 40,2025,11,11
HE807166,Westchester,15,2009-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
SL237492,Other,26,1998-12-07,IMPROPER CELL PHONE USE,2025,11,5
QV255794,Suffolk,16,2008-12-06,SPEED IN ZONE 31-40,2025,11,8
VC817629,Bronx,27,1997-12-06,CHILD SAFETY RESTRAINT,2025,11,3
PQ860717,Suffolk,41,1983-12-07,SPEED IN ZONE 1-10,2025,11,3
AO969192,Queens,27,1997-12-06,RECKLESS DRIVING,2025,11,5
PB670058,Other,31,1993-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WR946772,Richmond,28,1996-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
YK792207,Other,51,1973-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
MG894983,Queens,57,1967-12-07,IMPROPER TURN,2025,11,2
EZ524232,Nassau,50,1974-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
BA420454,Queens,23,2001-12-06,IMPROPER CELL PHONE USE,2025,11,5
YI678249,Westchester,33,1991-12-07,CHILD SAFETY RESTRAINT,2025,11,3
OG284240,Other,15,2009-12-06,IMPROPER TURN,2025,11,2
XH450845,New York,23,2001-12-06,FAIL TO SIGNAL,2025,11,2
UO363023,Other,28,1996-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
XE396322,Suffolk,19,2005-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
VL594536,Kings,31,1993-12-06,IMPROPER TURN,2025,11,2
GT055048,Suffolk,27,1997-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
XL075733,Nassau,28,1996-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
MV095129,Bronx,31,1993-12-06,UNINSPECTED VEHICLE,2025,11,0
JL513612,Bronx,57,1967-12-07,NO SEAT BELT ADULT,2025,11,0
YG295401,Other,43,1981-12-06,FAIL TO SIGNAL,2025,11,2
NX051348,Suffolk,21,2003-12-07,NO SEAT BELT ADULT,2025,11,0
GT484050,Westchester,60,1964-12-06,SPEED IN ZONE 21-30,2025,11,6
UQ765937,Suffolk,35,1989-12-06,UNREGISTERED VEHICLE,2025,11,0
MX888623,Bronx,31,1993-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
KY862223,Other,31,1993-12-06,IMPROPER TURN,2025,11,2
DN622502,Kings,38,1986-12-07,FAULTY EQUIPMENT,2025,11,0
MT608553,Richmond,37,1987-12-07,FAULTY EQUIPMENT,2025,11,0
ZA230061,Other,21,2003-12-07,IMPROPER CELL PHONE USE,2025,11,5
VM193311,Suffolk,20,2004-12-06,IMPROPER CELL PHONE USE,2025,11,5
MS639988,Queens,21,2003-12-07,UNLICENSED OPERATOR,2025,11,0
NW110125,Bronx,30,1994-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
ZQ113552,Queens,29,1995-12-07,FAIL TO SIGNAL,2025,11,2
TI714614,Erie,47,1977-12-06,TINTED WINDOW,2025,11,0
DO435198,Other,16,2008-12-06,IMPROPER TURN,2025,11,2
XT225083,Onondaga,38,1986-12-07,SPEED OVER 40,2025,11,11
TC180492,Other,42,1982-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
KB767294,Other,63,1961-12-06,IMPROPER TURN,2025,11,2
NZ402215,Kings,30,1994-12-07,IMPROPER PASSING,2025,11,3
UI630608,Bronx,34,1990-12-07,UNLICENSED OPERATOR,2025,11,0
GP300774,New York,23,2001-12-06,UNLICENSED OPERATOR,2025,11,0
RR875456,Suffolk,57,1967-12-07,RECKLESS DRIVING,2025,11,5
SV669518,Other,29,1995-12-07,UNREGISTERED VEHICLE,2025,11,0
LE353935,Other,20,2004-12-06,FAULTY EQUIPMENT,2025,11,0
QQ914205,New York,17,2007-12-07,IMPROPER CELL PHONE USE,2025,11,5
LE881357,Westchester,31,1993-12-06,NO SEAT BELT ADULT,2025,11,0
HT314173,Erie,23,2001-12-06,IMPROPER TURN,2025,11,2
EG420783,Richmond,77,1947-12-07,SPEED IN ZONE 31-40,2025,11,8
YT737748,Erie,43,1981-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
AR587776,Monroe,19,2005-12-06,SPEED IN ZONE 1-10,2025,11,3
SN325167,Other,41,1983-12-07,IMPROPER TURN,2025,11,2
VG234660,Other,38,1986-12-07,UNLICENSED OPERATOR,2025,11,0
GI596391,New York,24,2000-12-06,IMPROPER CELL PHONE USE,2025,11,5
XM215654,Other,43,1981-12-06,SPEED OVER 40,2025,11,11
HH724186,Monroe,36,1988-12-06,CHILD SAFETY RESTRAINT,2025,11,3
BZ150405,Monroe,31,1993-12-06,UNLICENSED OPERATOR,2025,11,0
CJ063571,Erie,22,2002-12-07,SPEED IN ZONE 11-20,2025,11,4
UP557604,Monroe,30,1994-12-07,RECKLESS DRIVING,2025,11,5
MS892835,Nassau,32,1992-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
QN500245,Nassau,25,1999-12-07,TINTED WINDOW,2025,11,0
SY568689,Queens,38,1986-12-07,SPEED OVER 40,2025,11,11
YX422005,Westchester,46,1978-12-07,SPEED IN ZONE 11-20,2025,11,4
BB513255,Other,32,1992-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WV898283,Other,27,1997-12-06,IMPROPER PASSING,2025,11,3
VZ411078,Bronx,37,1987-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
DA557296,Other,30,1994-12-07,FAULTY EQUIPMENT,2025,11,0
WK402204,Kings,54,1970-12-07,UNLICENSED OPERATOR,2025,11,0
WG577066,Westchester,20,2004-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
AR198375,Richmond,21,2003-12-07,IMPROPER PASSING,2025,11,3
UJ486829,Other,37,1987-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
ZD036728,Other,67,1957-12-06,SPEED OVER 40,2025,11,11
VR472181,Kings,17,2007-12-07,DRIVING LEFT OF CENTER,2025,11,3
GM510158,Other,28,1996-12-06,TINTED WINDOW,2025,11,0
SK185633,New York,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
QA811504,Queens,17,2007-12-07,IMPROPER CELL PHONE USE,2025,11,5
FB799315,Kings,66,1958-12-07,FAULTY EQUIPMENT,2025,11,0
QA075457,Queens,25,1999-12-07,FAIL TO SIGNAL,2025,11,2
NH079165,Kings,21,2003-12-07,IMPROPER TURN,2025,11,2
HT994501,Kings,30,1994-12-07,SPEED OVER 40,2025,11,11
CE556625,Nassau,31,1993-12-06,SPEED OVER 40,2025,11,11
QK490668,Kings,17,2007-12-07,SPEED IN ZONE 11-20,2025,11,4
AE749407,Queens,17,2007-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
VA143568,Other,27,1997-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
JQ041117,Queens,44,1980-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
SF756617,New York,21,2003-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
CF521228,New York,31,1993-12-06,NO SEAT BELT ADULT,2025,11,0
GT310010,Richmond,28,1996-12-06,UNLICENSED OPERATOR,2025,11,0
SM291806,Queens,22,2002-12-07,IMPROPER TURN,2025,11,2
IS008723,Other,31,1993-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
CX883240,Queens,28,1996-12-06,UNINSPECTED VEHICLE,2025,11,0
CG290362,Bronx,63,1961-12-06,SPEED IN ZONE 11-20,2025,11,4
TJ586362,Richmond,36,1988-12-06,DRIVING LEFT OF CENTER,2025,11,3
QO025429,Other,41,1983-12-07,FAIL TO SIGNAL,2025,11,2
TO049948,Kings,37,1987-12-07,UNREGISTERED VEHICLE,2025,11,0
AF371109,Other,31,1993-12-06,UNLICENSED OPERATOR,2025,11,0
KP350883,Other,23,2001-12-06,SPEED IN ZONE 11-20,2025,11,4
JK099429,Other,22,2002-12-07,SPEED IN ZONE 1-10,2025,11,3
WY578895,Erie,36,1988-12-06,UNLICENSED OPERATOR,2025,11,0
JB574869,Monroe,44,1980-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
NP908749,Nassau,36,1988-12-06,SPEED IN ZONE 31-40,2025,11,8
ZS135052,New York,44,1980-12-06,FAIL TO SIGNAL,2025,11,2
RD239593,Nassau,36,1988-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
JL230532,Suffolk,35,1989-12-06,TINTED WINDOW,2025,11,0
PV297801,Other,56,1968-12-06,SPEED OVER 40,2025,11,11
SR774127,Queens,29,1995-12-07,SPEED IN ZONE 1-10,2025,11,3
SD880784,Westchester,32,1992-12-06,SPEED IN ZONE 11-20,2025,11,4
FD462480,Other,19,2005-12-06,IMPROPER CELL PHONE USE,2025,11,5
RD968462,Other,26,1998-12-07,FAULTY EQUIPMENT,2025,11,0
LK050271,Kings,34,1990-12-07,SPEED IN ZONE 11-20,2025,11,4
IF553263,Erie,58,1966-12-07,DRIVING LEFT OF CENTER,2025,11,3
NT673927,Richmond,19,2005-12-06,FAULTY EQUIPMENT,2025,11,0
BH912164,Other,59,1965-12-06,SPEED IN ZONE 31-40,2025,11,8
AT897916,Queens,21,2003-12-07,RECKLESS DRIVING,2025,11,5
TP366438,Other,17,2007-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
SS625326,Bronx,47,1977-12-06,DRIVING LEFT OF CENTER,2025,11,3
XU093567,Bronx,35,1989-12-06,SPEED IN ZONE 11-20,2025,11,4
CC930609,New York,43,1981-12-06,IMPROPER CELL PHONE USE,2025,11,5
YR533988,New York,53,1971-12-07,TINTED WINDOW,2025,11,0
YY665614,Queens,22,2002-12-07,SPEED OVER 40,2025,11,11
EG215639,Kings,25,1999-12-07,SPEED OVER 40,2025,11,11
WF471924,Nassau,20,2004-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
OO672373,Nassau,25,1999-12-07,SPEED IN ZONE 11-20,2025,11,4
IT474707,Other,26,1998-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
SL813018,Bronx,51,1973-12-06,SPEED OVER 40,2025,11,11
CM212618,New York,32,1992-12-06,UNREGISTERED VEHICLE,2025,11,0
MO179296,Queens,40,1984-12-06,DRIVING LEFT OF CENTER,2025,11,3
QF141322,Bronx,47,1977-12-06,SPEED IN ZONE 1-10,2025,11,3
WN289078,Suffolk,57,1967-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
UA953109,Other,33,1991-12-07,SPEED IN ZONE 1-10,2025,11,3
IN830785,Nassau,67,1957-12-06,SPEED IN ZONE 11-20,2025,11,4
XH324680,Bronx,20,2004-12-06,SPEED IN ZONE 11-20,2025,11,4
RK587877,New York,26,1998-12-07,NO SEAT BELT ADULT,2025,11,0
WJ316538,Richmond,26,1998-12-07,UNINSPECTED VEHICLE,2025,11,0
YT617296,Erie,33,1991-12-07,CHILD SAFETY RESTRAINT,2025,11,3
WH919431,Other,24,2000-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
AN030746,Bronx,20,2004-12-06,SPEED IN ZONE 1-10,2025,11,3
ID818883,Other,20,2004-12-06,SPEED IN ZONE 1-10,2025,11,3
BA184238,Nassau,35,1989-12-06,UNLICENSED OPERATOR,2025,11,0
ZS566573,Queens,16,2008-12-06,IMPROPER PASSING,2025,11,3
AY885791,Queens,64,1960-12-06,SPEED IN ZONE 21-30,2025,11,6
UN929000,Other,28,1996-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
FS832777,Nassau,66,1958-12-07,TINTED WINDOW,2025,11,0
OH291348,Other,35,1989-12-06,SPEED IN ZONE 1-10,2025,11,3
JD200501,Suffolk,17,2007-12-07,NO SEAT BELT ADULT,2025,11,0
UC256579,Other,59,1965-12-06,CHILD SAFETY RESTRAINT,2025,11,3
XU922628,Richmond,30,1994-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
AO547662,Suffolk,37,1987-12-07,NO SEAT BELT ADULT,2025,11,0
WP326071,New York,26,1998-12-07,SPEED IN ZONE 1-10,2025,11,3
HY605053,Kings,39,1985-12-06,IMPROPER PASSING,2025,11,3
KS937100,Kings,20,2004-12-06,SPEED OVER 40,2025,11,11
MY392742,Other,56,1968-12-06,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
JL923355,Queens,28,1996-12-06,UNINSPECTED VEHICLE,2025,11,0
EU148500,New York,35,1989-12-06,RECKLESS DRIVING,2025,11,5
TK688292,Kings,39,1985-12-06,SPEED IN ZONE 31-40,2025,11,8
IT979688,New York,56,1968-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WX712002,Suffolk,28,1996-12-06,SPEED IN ZONE 21-30,2025,11,6
AY641545,Richmond,43,1981-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
BO218066,Erie,30,1994-12-07,DRIVING LEFT OF CENTER,2025,11,3
PO800695,Bronx,23,2001-12-06,SPEED OVER 40,2025,11,11
WK331328,Queens,30,1994-12-07,NO SEAT BELT ADULT,2025,11,0
DN545088,Other,38,1986-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
DG301272,Suffolk,28,1996-12-06,SPEED OVER 40,2025,11,11
HO066910,Nassau,31,1993-12-06,SPEED IN ZONE 11-20,2025,11,4
TU459705,Bronx,33,1991-12-07,RECKLESS DRIVING,2025,11,5
ZB137850,New York,36,1988-12-06,NO SEAT BELT ADULT,2025,11,0
AC403326,Westchester,21,2003-12-07,RECKLESS DRIVING,2025,11,5
PV609493,Queens,19,2005-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
RQ733901,Monroe,26,1998-12-07,UNINSPECTED VEHICLE,2025,11,0
DB674640,Queens,26,1998-12-07,IMPROPER TURN,2025,11,2
BG218230,Onondaga,21,2003-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
CB988698,Other,43,1981-12-06,FAULTY EQUIPMENT,2025,11,0
CC627381,New York,55,1969-12-06,RECKLESS DRIVING,2025,11,5
OU456660,Other,23,2001-12-06,NO SEAT BELT ADULT,2025,11,0
BG976644,Other,44,1980-12-06,IMPROPER TURN,2025,11,2
BJ085390,Other,60,1964-12-06,NO SEAT BELT ADULT,2025,11,0
LY904298,Kings,33,1991-12-07,UNINSPECTED VEHICLE,2025,11,0
KT510390,Other,20,2004-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
FH983850,Erie,39,1985-12-06,FAIL TO SIGNAL,2025,11,2
BG099994,Kings,34,1990-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
LG728107,Erie,33,1991-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
MF425605,Other,58,1966-12-07,UNLICENSED OPERATOR,2025,11,0
GH329004,Monroe,57,1967-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
ST316223,Queens,21,2003-12-07,SPEED IN ZONE 21-30,2025,11,6
BG665186,Nassau,28,1996-12-06,IMPROPER TURN,2025,11,2
WN589291,Bronx,46,1978-12-07,UNREGISTERED VEHICLE,2025,11,0
SL478532,Kings,35,1989-12-06,NO SEAT BELT ADULT,2025,11,0
ZW188695,Queens,42,1982-12-07,TINTED WINDOW,2025,11,0
IE740991,Kings,34,1990-12-07,IMPROPER CELL PHONE USE,2025,11,5
CA512563,Monroe,48,1976-12-06,FAILED TO STOP SCHOOL BUS,2025,11,5
PG790014,Onondaga,38,1986-12-07,SPEED IN ZONE 21-30,2025,11,6
BM336786,Onondaga,39,1985-12-06,SPEED IN ZONE 1-10,2025,11,3
RM503052,Kings,35,1989-12-06,IMPROPER CELL PHONE USE,2025,11,5
GS275945,Queens,43,1981-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
SP175150,Queens,52,1972-12-06,DRIVING LEFT OF CENTER,2025,11,3
IL254276,Kings,30,1994-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
NP476559,Queens,34,1990-12-07,TINTED WINDOW,2025,11,0
DE726598,Other,18,2006-12-07,TINTED WINDOW,2025,11,0
IR079009,Erie,39,1985-12-06,TINTED WINDOW,2025,11,0
YJ576189,Nassau,28,1996-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
KT273409,Queens,27,1997-12-06,SPEED IN ZONE 11-20,2025,11,4
YQ288018,Suffolk,30,1994-12-07,SPEED IN ZONE 11-20,2025,11,4
YH585579,Bronx,28,1996-12-06,IMPROPER TURN,2025,11,2
MU885253,Queens,21,2003-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
PB064077,Bronx,43,1981-12-06,FAULTY EQUIPMENT,2025,11,0
FA516601,Queens,39,1985-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
JW328110,New York,19,2005-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
AL725407,Other,31,1993-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
EZ308526,Queens,22,2002-12-07,IMPROPER TURN,2025,11,2
SD709540,Other,39,1985-12-06,FAIL TO SIGNAL,2025,11,2
IF803382,Erie,21,2003-12-07,SPEED OVER 40,2025,11,11
IV993705,Other,50,1974-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
SD629353,Suffolk,26,1998-12-07,UNREGISTERED VEHICLE,2025,11,0
YM293170,Monroe,33,1991-12-07,UNREGISTERED VEHICLE,2025,11,0
ZQ402834,New York,18,2006-12-07,RECKLESS DRIVING,2025,11,5
CS796999,Suffolk,31,1993-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
QM179120,Other,34,1990-12-07,UNLICENSED OPERATOR,2025,11,0
GD634756,New York,30,1994-12-07,DRIVING LEFT OF CENTER,2025,11,3
UL594647,Other,21,2003-12-07,TINTED WINDOW,2025,11,0
CM208913,Queens,24,2000-12-06,IMPROPER CELL PHONE USE,2025,11,5
UK602468,Kings,21,2003-12-07,SPEED IN ZONE 21-30,2025,11,6
DN112872,Other,17,2007-12-07,RECKLESS DRIVING,2025,11,5
RW705604,Westchester,26,1998-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
KZ264196,Richmond,55,1969-12-06,IMPROPER CELL PHONE USE,2025,11,5
LT785023,Queens,41,1983-12-07,TINTED WINDOW,2025,11,0
QV348560,Other,55,1969-12-06,DISOBEY TRAFFIC DEVICE,2025,11,2
AN934566,Other,48,1976-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
IL215740,Other,33,1991-12-07,SPEED IN ZONE 21-30,2025,11,6
KV464562,New York,33,1991-12-07,SPEED OVER 40,2025,11,11
RO265767,Queens,71,1953-12-06,UNLICENSED OPERATOR,2025,11,0
FC976665,Suffolk,63,1961-12-06,SPEED OVER 40,2025,11,11
ZM207077,Westchester,49,1975-12-07,TINTED WINDOW,2025,11,0
GY029787,New York,42,1982-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
PR156513,Monroe,46,1978-12-07,IMPROPER CELL PHONE USE,2025,11,5
OF155161,Suffolk,25,1999-12-07,UNLICENSED OPERATOR,2025,11,0
CV700601,Kings,33,1991-12-07,UNINSPECTED VEHICLE,2025,11,0
SI176031,Bronx,24,2000-12-06,UNLICENSED OPERATOR,2025,11,0
OY344678,Suffolk,63,1961-12-06,IMPROPER PASSING,2025,11,3
VC423061,Other,67,1957-12-06,CHILD SAFETY RESTRAINT,2025,11,3
TP096962,Queens,21,2003-12-07,FAULTY EQUIPMENT,2025,11,0
PG737269,Richmond,26,1998-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
II558746,New York,34,1990-12-07,UNREGISTERED VEHICLE,2025,11,0
UE544961,Suffolk,65,1959-12-07,NO SEAT BELT ADULT,2025,11,0
JE399511,Bronx,23,2001-12-06,DRIVING LEFT OF CENTER,2025,11,3
OI021274,Suffolk,35,1989-12-06,UNINSPECTED VEHICLE,2025,11,0
RT416638,Kings,68,1956-12-06,IMPROPER PASSING,2025,11,3
IX135606,Westchester,61,1963-12-07,SPEED IN ZONE 11-20,2025,11,4
ZT838848,Nassau,22,2002-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
CW794600,New York,36,1988-12-06,UNINSPECTED VEHICLE,2025,11,0
IP845270,Suffolk,36,1988-12-06,TINTED WINDOW,2025,11,0
II271928,Westchester,24,2000-12-06,TINTED WINDOW,2025,11,0
WO961722,Other,30,1994-12-07,FAIL TO SIGNAL,2025,11,2
QJ484498,Nassau,55,1969-12-06,RECKLESS DRIVING,2025,11,5
JX573278,Queens,21,2003-12-07,VIOLATION OF TRAFFIC SIGNAL,2025,11,3
EV760685,Kings,22,2002-12-07,DISOBEY TRAFFIC DEVICE,2025,11,2
UC878660,Bronx,24,2000-12-06,FAILED TO YIELD RIGHT OF WAY,2025,11,3
XP900914,Erie,37,1987-12-07,CHILD SAFETY RESTRAINT,2025,11,3
DH031036,Kings,33,1991-12-07,IMPROPER TURN,2025,11,2
NI471578,Other,50,1974-12-07,SPEED IN ZONE 1-10,2025,11,3
XS354656,Other,41,1983-12-07,UNLICENSED OPERATOR,2025,11,0
YS648856,Queens,61,1963-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
GS766472,Other,58,1966-12-07,NO SEAT BELT ADULT,2025,11,0
BX477409,Other,57,1967-12-07,SPEED IN ZONE 11-20,2025,11,4
JK204879,Other,30,1994-12-07,IMPROPER CELL PHONE USE,2025,11,5
NM143198,Westchester,18,2006-12-07,RECKLESS DRIVING,2025,11,5
CS622731,Erie,20,2004-12-06,NO SEAT BELT ADULT,2025,11,0
SK705433,Erie,53,1971-12-07,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
RA339463,Queens,60,1964-12-06,IMPROPER PASSING,2025,11,3
TH385343,Other,20,2004-12-06,CHILD SAFETY RESTRAINT,2025,11,3
GJ553278,Other,23,2001-12-06,USE OF PORTABLE ELECTRONIC DEVICE,2025,11,5
MX263185,Suffolk,21,2003-12-07,UNLICENSED OPERATOR,2025,11,0
MG615868,Suffolk,43,1981-12-06,SPEED IN ZONE 11-20,2025,11,4
VH006916,Suffolk,59,1965-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
CU838898,Bronx,51,1973-12-06,FAULTY EQUIPMENT,2025,11,0
GT881628,New York,26,1998-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
CH277235,Nassau,37,1987-12-07,IMPROPER CELL PHONE USE,2025,11,5
LK694873,Kings,25,1999-12-07,DRIVING LEFT OF CENTER,2025,11,3
KR896001,Bronx,62,1962-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
LU475178,Westchester,28,1996-12-06,SPEED IN ZONE 1-10,2025,11,3
XI606612,New York,54,1970-12-07,SPEED OVER 40,2025,11,11
TF784301,Monroe,28,1996-12-06,IMPROPER TURN,2025,11,2
DQ939175,Onondaga,30,1994-12-07,IMPROPER PASSING,2025,11,3
RF096322,Other,34,1990-12-07,FAILED TO STOP SCHOOL BUS,2025,11,5
DZ667283,Nassau,94,1930-12-07,TINTED WINDOW,2025,11,0
IH554743,Nassau,29,1995-12-07,FAILED TO YIELD RIGHT OF WAY,2025,11,3
WJ884624,Queens,50,1974-12-07,LEAVING SCENE PROP DAMAGE,2025,11,3
IL383726,Monroe,32,1992-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
GS072028,Kings,36,1988-12-06,LEAVING SCENE PROP DAMAGE,2025,11,3
ZU572401,Kings,38,1986-12-07,IMPROPER CELL PHONE USE,2025,11,5
NI741515,Kings,19,2005-12-06,RAILROAD CROSSING VIOLATION,2025,11,5
PG664894,Queens,30,1994-12-07,RAILROAD CROSSING VIOLATION,2025,11,5
BB624922,Queens,27,1997-12-06,TINTED WINDOW,2025,11,0
